ID,cluster_kmeans_features,cluster_hierarchical,cluster_kmeans_ts,cluster_dbscan
22115,1,1,0,0
22161,2,0,1,0
22167,2,0,1,0
22168,2,0,1,0
22172,2,0,0,0
22176,2,0,0,0
22181,2,0,1,0
22214,2,0,1,0
22220,2,0,1,0
22226,2,1,0,0
22254,1,1,0,0
22269,2,0,1,0
22278,1,0,0,0
22286,2,0,0,0
22298,2,0,1,0
22338,2,0,0,0
22345,2,0,1,0
22355,2,0,1,0
22373,2,0,1,0
22389,2,1,0,0
22390,2,0,1,0
22417,1,1,0,0
22439,2,0,0,0
22443,2,0,1,0
22460,2,0,0,0
22485,2,0,1,0
22504,2,0,0,0
22508,2,0,1,0
22512,1,1,0,0
22527,1,0,0,0
22537,2,0,0,0
22552,2,0,0,0
22561,2,0,0,0
22596,1,1,0,0
22623,2,0,1,0
22637,2,0,1,0
22670,1,1,0,0
22679,2,0,1,0
22696,2,0,1,0
22728,2,0,0,0
22756,2,0,0,0
22819,2,0,1,0
22856,2,0,0,0
22866,2,0,0,0
22874,0,0,1,0
22877,0,0,1,0
22878,2,0,1,0
22880,2,1,0,0
22899,2,0,0,0
22920,2,0,1,0
22937,2,0,1,0
22945,0,0,1,0
22957,2,0,0,0
23000,2,0,0,0
23010,1,1,1,0
23014,2,0,1,0
23139,2,0,1,0
23167,2,0,0,0
23181,2,0,1,0
23194,2,0,1,0
23266,1,1,1,0
23270,2,1,0,0
23295,2,0,1,0
23298,2,0,0,0
23309,2,1,0,0
23317,2,0,1,0
23332,2,0,1,0
23363,2,0,1,0
23385,2,0,1,0
23407,1,1,0,0
23451,2,0,1,0
23453,2,0,1,0
23455,2,0,0,0
23464,2,0,1,0
23465,2,0,1,0
23483,2,0,1,0
23496,1,0,0,0
23499,1,1,0,0
23517,2,1,0,0
23539,1,1,0,0
23550,2,0,1,0
23568,1,1,1,0
23599,2,0,1,0
23600,2,0,1,0
23604,2,0,1,0
23638,2,0,1,0
23646,2,1,0,0
23664,2,0,1,0
23685,2,0,1,0
23688,1,1,1,0
23706,2,0,1,0
23708,2,0,0,0
23709,2,0,1,0
23711,2,0,0,0
23743,0,1,0,0
23770,1,0,0,0
23820,2,0,1,0
23836,2,1,1,0
23850,2,0,1,0
23872,1,1,0,0
23951,2,0,1,0
23959,1,1,0,0
23966,2,0,0,0
23975,2,0,1,0
23989,2,0,1,0
23997,2,0,1,0
24004,2,0,1,0
24030,2,0,1,0
24033,2,0,1,0
24036,2,0,1,0
24052,2,0,0,0
24057,2,0,1,0
24059,2,0,1,0
24076,2,0,1,0
24097,2,0,1,0
24125,2,1,1,0
24136,1,1,0,0
24139,1,0,0,0
24152,1,1,1,0
24161,0,0,1,0
24169,2,0,0,0
24182,2,0,1,0
24202,2,0,1,0
24270,2,0,0,0
24276,1,1,0,0
24338,2,0,1,0
24345,2,0,1,0
24354,2,0,1,0
24358,1,1,0,0
24379,2,0,1,0
24386,1,0,0,0
24403,2,0,1,0
24406,2,1,1,0
24429,2,0,1,0
24431,1,1,0,0
24469,2,0,1,0
24486,1,1,0,-1
24501,1,1,0,0
24513,2,0,1,0
24519,2,0,1,0
24536,2,0,1,0
24546,2,0,0,0
24547,1,1,1,0
24562,0,0,1,0
24607,0,0,1,0
24615,2,1,0,0
24618,2,0,1,0
24666,1,1,0,0
24667,2,0,1,0
24698,2,0,1,0
24706,2,0,1,0
24707,2,0,1,0
24738,2,0,1,0
24773,2,0,0,0
24779,2,0,0,0
24780,1,0,0,0
24791,2,0,1,0
24833,2,0,0,0
24835,1,1,1,0
24850,2,0,0,0
24866,0,2,1,0
24889,2,0,1,0
24890,2,0,1,0
24912,2,0,1,0
24940,2,0,1,0
24941,2,0,0,0
24942,2,0,0,0
24943,1,1,0,0
24953,2,1,0,0
24978,2,0,0,0
24990,2,0,0,0
24999,2,0,1,0
25003,2,0,1,0
25037,2,0,1,0
25057,2,0,1,0
25111,2,0,1,0
25112,2,0,0,0
25140,2,0,1,0
25181,1,1,0,0
25221,2,0,0,0
25291,2,0,0,0
25311,2,0,1,0
25324,1,1,0,0
25356,2,0,1,0
25372,1,1,0,0
25424,2,0,0,0
25449,2,1,1,0
25476,2,0,0,0
25526,1,1,1,0
25530,2,0,1,0
25543,2,0,1,0
25555,1,1,0,0
25570,1,1,0,0
25598,2,0,1,0
25609,0,0,1,0
25616,2,0,1,0
25641,2,0,1,0
25662,2,0,1,0
25685,0,2,1,-1
25694,2,0,0,0
25707,2,0,1,0
25708,2,0,1,0
25712,1,1,1,0
25753,1,1,0,0
25756,2,0,1,0
25762,2,0,1,0
25780,2,0,1,0
25787,2,0,1,0
25819,1,1,0,0
25823,2,0,0,0
25827,1,1,0,0
25841,2,0,1,0
25865,2,0,1,0
25866,2,0,1,0
25872,2,0,1,0
25883,2,0,1,0
25894,2,1,0,0
25902,2,0,0,0
25912,2,0,1,0
25936,2,0,0,0
25959,1,1,0,0
25993,0,0,1,0
26000,1,1,0,0
26017,2,0,0,0
26056,2,0,1,0
26080,2,0,1,0
26109,2,0,0,0
26146,1,1,0,0
26149,2,1,0,0
26168,2,0,1,0
26187,1,1,0,0
26193,2,0,1,0
26224,2,0,1,0
26248,2,0,1,0
26260,1,1,1,-1
26266,2,0,1,0
26280,2,0,0,0
26289,2,0,1,0
26290,2,0,1,0
26293,2,0,0,0
26307,2,0,0,0
26324,2,0,1,0
26416,2,0,0,0
26427,2,0,1,0
26436,2,0,1,0
26458,2,0,0,0
26462,1,1,0,0
26479,2,0,1,0
26482,2,0,0,0
26483,2,0,0,0
26498,2,0,1,0
26503,2,1,0,0
26504,2,0,1,0
26534,2,0,0,0
26554,1,1,0,0
26605,2,1,1,0
26623,1,1,0,0
26635,2,0,1,0
26642,2,0,1,0
26685,2,0,0,0
26686,1,1,0,0
26713,2,0,1,0
26748,2,0,0,0
26770,1,1,0,0
26793,2,1,1,0
26816,2,0,1,0
26824,2,0,1,0
26887,2,0,1,0
26892,2,0,1,0
26905,1,1,0,0
26912,2,0,0,0
26943,2,0,0,0
26979,2,0,0,0
26986,2,0,0,0
26990,1,1,0,0
27002,2,0,1,0
27003,2,0,1,0
27039,2,0,0,0
27057,2,1,1,0
27059,2,0,1,0
27078,2,0,1,0
27079,2,0,1,0
27103,2,1,1,0
27146,1,1,0,0
27156,2,0,1,0
27159,2,0,1,0
27175,1,0,0,0
27187,1,1,0,0
27206,1,1,1,0
27215,2,0,0,0
27223,1,1,0,0
27230,2,0,1,0
27237,2,0,1,0
27240,2,0,1,0
27254,1,1,1,0
27276,1,1,1,0
27327,2,1,1,0
27363,2,0,1,0
27370,2,0,1,0
27383,2,0,1,0
27408,2,1,1,0
27416,2,0,1,0
27418,2,0,1,0
27431,2,0,1,0
27450,2,0,1,0
27454,2,0,1,0
27474,2,0,1,0
27513,1,1,0,0
27517,2,0,1,0
27526,2,0,0,0
27531,2,0,0,0
27533,1,1,0,0
27539,2,1,0,0
27546,2,0,1,0
27573,1,1,0,0
27584,2,0,1,0
27599,2,0,0,0
27638,2,0,1,0
27657,2,0,0,0
27660,1,1,0,0
27708,2,0,0,0
27793,1,1,0,0
27797,2,0,0,0
27847,2,0,1,0
27881,1,1,0,0
27901,2,1,1,0
27903,1,1,0,0
27918,2,0,1,0
27924,1,0,0,0
27929,2,0,1,0
27936,2,0,0,0
27942,2,1,1,0
27959,2,0,1,0
27971,2,0,1,0
27989,2,0,0,0
28009,2,0,1,0
28022,2,0,1,0
28023,2,0,1,0
28034,2,0,1,0
28054,2,0,1,0
28057,2,0,0,0
28114,2,0,0,0
28128,2,0,0,0
28136,2,0,1,0
28151,2,0,1,0
28178,2,0,1,0
28183,1,1,1,0
28195,2,0,0,0
28196,2,0,1,0
28217,2,0,0,0
28218,2,0,0,0
28220,2,0,1,0
28229,2,1,1,0
28231,2,0,1,0
28240,2,1,1,0
28256,2,0,0,0
28264,2,0,0,0
28281,2,0,1,0
28295,2,0,0,0
28300,2,0,0,0
28301,1,1,0,-1
28341,2,0,1,0
28357,2,1,1,0
28366,2,0,1,0
28376,2,0,1,0
28400,2,0,0,0
28401,2,0,1,0
28406,2,0,1,0
28412,1,1,0,0
28413,2,0,1,0
28424,2,0,1,0
28428,2,1,0,0
28459,2,0,1,0
28469,1,1,0,0
28471,2,0,1,0
28473,2,0,0,0
28478,1,1,1,0
28496,2,0,0,0
28511,2,0,0,0
28515,1,1,1,0
28523,1,1,0,0
28538,2,0,1,0
28549,2,0,1,0
28560,1,1,0,0
28577,2,0,1,0
28597,1,1,0,0
28600,2,0,1,0
28616,1,1,0,0
28624,2,0,1,0
28631,2,0,1,0
28636,1,1,0,0
28729,1,1,0,0
28735,2,0,1,0
28736,2,0,1,0
28762,2,0,1,0
28763,2,0,1,0
28767,2,0,1,0
28780,2,0,1,0
28806,1,1,1,-1
28837,2,0,1,0
28840,1,1,0,0
28849,2,0,0,0
28851,2,0,1,0
28881,2,1,0,0
28884,1,1,1,0
28902,1,1,0,0
28905,2,0,1,0
28912,2,1,1,0
28944,2,0,0,0
28959,2,0,0,0
28998,2,0,0,0
29038,2,0,1,0
29074,2,0,1,0
29078,2,0,0,0
29088,2,0,0,0
29107,2,0,1,0
29177,2,0,0,0
29185,2,0,1,0
29240,2,0,1,0
29244,2,0,1,0
29260,2,0,1,0
29270,2,0,1,0
29271,2,0,1,0
29272,2,0,0,0
29284,1,1,1,0
29304,2,0,1,0
29398,2,0,1,0
29412,0,0,1,0
29441,2,0,1,0
29442,2,0,1,0
29457,2,0,0,0
29462,2,0,1,0
29493,2,0,0,0
29531,1,1,0,-1
29539,2,0,1,0
29547,2,0,1,0
29592,2,0,1,0
29594,2,0,0,0
29619,2,0,1,0
29620,2,0,0,0
29627,1,1,0,0
29665,1,1,0,0
29671,2,0,0,0
29673,2,0,1,0
29674,2,0,0,0
29701,2,0,1,0
29736,2,0,0,0
29753,0,2,1,-1
29772,2,0,1,0
29777,2,1,0,0
29783,2,0,0,0
29798,2,0,1,0
29808,2,0,1,0
29829,2,0,1,0
29832,2,0,1,0
29839,2,0,1,0
29861,2,0,0,0
29869,2,0,1,0
29910,2,0,1,0
29935,2,1,1,0
29960,2,0,0,0
29988,2,0,1,0
29990,2,0,1,0
29993,1,1,0,0
29997,2,1,1,0
30006,2,0,1,0
30035,1,1,1,0
30047,1,1,0,0
30053,2,0,1,0
30088,2,0,1,0
30105,1,0,0,0
30106,1,1,0,0
30115,2,0,1,0
30123,2,0,1,0
30175,2,0,0,0
30186,2,0,0,0
30218,2,0,0,0
30267,1,1,0,0
30274,2,0,1,0
30287,2,0,1,0
30288,2,0,1,0
30294,2,0,1,0
30304,2,0,1,0
30339,1,0,0,0
30341,2,0,0,0
30349,2,0,0,0
30366,2,0,1,0
30385,2,0,1,0
30390,0,0,1,0
30397,2,0,1,0
30400,2,0,1,0
30411,1,1,0,0
30423,2,0,1,0
30432,2,0,1,0
30435,1,0,0,0
30459,2,1,1,0
30487,2,0,1,0
30489,2,0,1,0
30507,1,1,0,0
30556,1,1,1,0
30579,2,0,0,0
30593,2,0,1,0
30615,2,0,1,0
30616,1,1,0,0
30649,2,0,1,0
30674,0,2,1,0
30743,1,1,0,0
30784,2,0,1,0
30795,2,0,1,0
30867,2,0,1,0
30889,0,0,1,0
30909,2,0,0,0
30952,2,0,1,0
30969,2,0,1,0
30986,2,0,0,0
31001,2,0,1,0
31009,2,1,1,0
31033,2,0,1,0
31042,2,0,1,0
31051,2,0,0,0
31064,0,2,1,0
31066,1,1,0,0
31068,2,0,1,0
31142,2,0,1,0
31162,2,0,1,0
31164,2,0,1,0
31171,1,1,0,0
31203,2,0,1,0
31231,2,0,1,0
31233,2,0,0,0
31266,1,1,0,0
31301,2,0,1,0
31313,2,0,1,0
31349,2,0,1,0
31386,1,1,0,0
31406,1,0,0,0
31423,2,0,1,0
31427,2,0,1,0
31434,2,0,0,0
31481,2,0,0,0
31524,1,1,0,0
31526,2,0,1,0
31528,1,1,0,0
31541,1,0,1,0
31543,2,0,1,0
31546,2,1,0,0
31549,2,0,1,0
31588,2,0,0,0
31611,2,0,1,0
31632,1,1,0,0
31641,2,0,1,0
31708,0,0,1,0
31749,2,1,1,0
31765,2,1,1,0
31802,2,0,1,0
31826,2,0,0,0
31827,2,0,0,0
31844,2,0,1,0
31864,2,0,1,0
31888,2,0,0,0
31906,1,1,1,0
31918,2,0,1,0
31921,2,0,1,0
31926,2,0,0,0
31945,2,0,1,0
31967,2,0,1,0
31968,1,1,0,0
31976,2,0,1,0
31978,2,0,1,0
32013,0,0,1,0
32018,0,2,1,-1
32039,2,0,1,0
32052,2,0,1,0
32054,2,0,0,0
32055,2,0,1,0
32066,1,1,1,0
32073,2,0,1,0
32100,2,0,1,0
32120,2,1,0,0
32127,2,0,1,0
32131,2,1,0,0
32136,2,0,1,0
32139,2,0,0,0
32153,2,0,1,0
32156,2,0,0,0
32166,2,0,1,0
32167,2,1,0,0
32174,2,0,1,0
32191,1,1,0,0
32215,2,0,1,0
32228,1,0,0,0
32234,2,0,0,0
32244,2,0,1,0
32247,2,0,0,0
32263,1,1,1,0
32266,0,0,1,0
32281,2,0,1,0
32289,2,0,1,0
32341,2,0,1,0
32354,2,0,0,0
32388,1,1,0,0
32390,2,0,1,0
32406,1,1,0,0
32408,2,0,1,0
32437,2,1,0,0
32453,2,0,1,0
32454,2,0,1,0
32467,2,0,0,0
32469,2,1,1,0
32477,2,0,0,0
32509,2,0,0,0
32554,2,0,1,0
32555,2,0,1,0
32567,1,1,0,0
32579,2,0,1,0
32581,2,0,0,0
32598,2,0,0,0
32613,2,0,0,0
32619,2,0,1,0
32646,2,0,0,0
32655,2,1,1,0
32665,2,0,1,0
32673,2,0,1,0
32677,2,0,1,0
32711,2,0,1,0
32713,2,0,1,0
32720,2,0,0,0
32738,2,0,0,0
32741,2,0,1,0
32753,2,0,0,0
32765,2,0,1,0
32771,2,1,1,0
32777,2,0,1,0
32779,2,1,1,0
32833,2,0,1,0
32835,2,0,1,0
32881,2,0,1,0
32893,2,0,0,0
32896,2,0,0,0
32904,2,0,1,0
32907,2,0,1,0
32919,2,0,1,0
32968,1,1,0,0
32976,2,0,1,0
33055,1,1,0,0
33084,1,1,0,0
33089,2,0,1,0
33090,2,0,1,0
33095,2,0,1,0
33105,2,0,0,0
33119,2,1,1,0
33134,2,0,0,0
33135,2,0,0,0
33149,2,0,1,0
33152,2,0,0,0
33176,2,0,1,0
33206,0,0,1,0
33213,1,1,0,0
33224,2,0,0,0
33273,2,0,1,0
33287,2,0,1,0
33347,1,1,0,0
33415,2,0,0,0
33462,2,0,1,0
33528,2,0,1,0
33540,1,1,0,0
33547,2,0,1,0
33554,1,1,0,0
33569,2,0,1,0
33592,1,1,0,0
33595,2,0,1,0
33634,2,0,1,0
33649,2,0,1,0
33666,2,0,1,0
33702,2,0,1,0
33715,2,0,1,0
33728,2,0,0,0
33752,2,0,1,0
33753,1,1,0,0
33774,2,0,1,0
33813,2,0,1,0
33863,2,0,1,0
33900,2,0,1,0
33912,2,0,1,0
33916,2,0,1,0
33960,2,0,1,0
33966,2,0,1,0
34031,1,0,1,0
34071,1,1,0,0
34142,2,0,1,0
34171,2,0,1,0
34184,2,0,1,0
34209,2,0,1,0
34232,2,0,1,0
34252,2,1,1,0
34297,2,0,0,0
34298,2,0,1,0
34311,2,0,1,0
34316,2,1,1,0
34324,2,0,0,0
34333,2,0,1,0
34359,2,0,1,0
34365,1,1,0,0
34380,1,1,0,0
34401,2,0,0,0
34413,2,0,0,0
34473,1,1,1,0
34476,2,0,1,0
34484,2,0,1,0
34497,2,0,1,0
34498,2,0,1,0
34506,2,0,1,0
34530,2,0,1,0
34531,2,0,1,0
34549,2,1,0,0
34560,2,0,1,0
34575,2,0,0,0
34593,2,0,1,0
34607,1,1,0,0
34612,1,1,0,0
34638,2,0,0,0
34651,2,0,1,0
34663,2,0,0,0
34668,2,0,0,0
34669,2,0,1,0
34729,2,0,1,0
34730,2,0,0,0
34756,2,1,0,0
34795,2,0,1,0
34826,2,0,1,0
34834,2,1,0,0
34837,2,0,1,0
34856,2,1,0,0
34886,1,1,1,0
34916,2,0,0,0
34927,2,0,1,0
34930,2,0,1,0
34933,1,1,0,0
34935,2,0,0,0
34936,2,0,0,0
34961,1,1,1,0
34968,2,0,1,0
35004,2,0,1,0
35039,1,1,1,0
35046,2,0,1,0
35047,2,0,1,0
35168,2,0,1,0
35181,2,0,0,0
35199,2,0,0,0
35210,2,0,0,0
35213,2,1,0,0
35217,2,0,1,0
35230,2,0,0,0
35239,0,0,1,0
35275,2,0,1,0
35298,2,0,1,0
35384,1,1,0,0
35394,2,0,1,0
35447,2,0,1,0
35458,2,0,1,0
35466,2,0,1,0
35475,2,0,0,0
35494,2,0,0,0
35504,2,0,1,0
35556,2,0,1,0
35564,2,0,1,0
35578,2,1,0,0
35590,2,1,1,0
35616,2,0,1,0
35617,2,0,0,0
35620,2,1,0,0
35632,2,0,1,0
35641,1,1,0,0
35664,2,0,1,0
35699,1,1,0,0
35738,1,1,1,-1
35753,2,0,0,0
35766,1,1,0,0
35800,2,0,0,0
35852,2,0,1,0
35869,1,1,1,0
35874,2,0,1,0
35876,2,0,1,0
35919,2,0,0,0
35945,2,0,1,0
35970,0,2,1,-1
35972,2,0,1,0
35973,2,0,1,0
35988,2,0,0,0
35998,2,0,0,0
36040,2,0,1,0
36064,1,1,0,0
36072,2,0,1,0
36110,1,0,1,0
36115,2,0,1,0
36121,2,0,1,0
36122,2,0,1,0
36123,2,0,1,0
36133,2,0,0,0
36159,2,0,1,0
36179,1,1,0,0
36196,2,0,0,0
36211,2,0,1,0
36215,2,0,0,0
36234,2,0,1,0
36252,1,1,0,0
36257,2,0,0,0
36262,1,1,0,0
36265,0,2,1,0
36328,2,0,0,0
36386,2,0,1,0
36423,2,0,1,0
36433,2,0,1,0
36443,2,0,0,0
36463,1,1,0,0
36481,2,0,1,0
36503,2,0,1,0
36508,0,0,1,0
36563,2,0,1,0
36565,2,0,0,0
36573,1,1,0,0
36576,2,0,1,0
36630,2,0,1,0
36632,2,0,0,0
36633,2,0,1,0
36649,2,0,1,0
36686,2,0,1,0
36724,2,0,0,0
36741,2,0,1,0
36782,2,0,0,0
36806,2,0,0,0
36816,2,0,1,0
36818,2,0,1,0
36845,2,1,1,0
36860,2,0,1,0
36863,2,0,1,0
36877,2,0,1,0
36882,2,0,1,0
36886,2,0,0,0
36892,2,0,1,0
36923,1,1,0,0
36946,2,0,1,0
36949,2,1,1,0
36955,2,0,1,0
36969,2,0,1,0
36971,2,0,1,0
36977,2,0,1,0
36997,2,0,0,0
37004,2,0,0,0
37063,2,0,0,0
37064,2,0,1,0
37065,2,0,0,0
37074,2,0,1,0
37076,2,0,0,0
37082,2,0,1,0
37083,1,1,0,0
37091,2,0,1,0
37093,1,1,0,0
37095,2,0,1,0
37102,2,0,1,0
37140,2,0,0,0
37145,2,1,0,0
37146,2,0,1,0
37170,2,0,1,0
37181,2,0,1,0
37191,1,1,1,0
37199,2,0,1,0
37254,2,0,1,0
37267,2,0,1,0
37271,2,0,1,0
37288,2,0,1,0
37290,1,1,0,0
37303,2,0,0,0
37326,2,0,1,0
37349,1,1,0,0
37350,1,0,1,0
37373,2,0,0,0
37421,2,0,1,0
37433,2,0,1,0
37447,2,0,0,0
37502,2,0,1,0
37512,2,0,1,0
37545,2,0,1,0
37546,2,0,1,0
37547,2,0,1,0
37584,2,0,0,0
37586,1,1,0,0
37630,2,0,1,0
37637,2,0,1,0
37658,2,0,1,0
37664,2,0,1,0
37666,2,1,0,0
37685,2,0,0,0
37697,2,0,0,0
37699,2,0,1,0
37702,0,0,1,0
37704,1,1,0,0
37753,2,0,0,0
37756,2,0,1,0
37777,0,0,0,0
37813,1,1,0,0
37819,2,0,0,0
37820,2,0,1,0
37836,2,0,0,0
37841,2,0,1,0
37905,2,0,0,0
37924,2,0,0,0
37956,2,0,0,0
37973,2,0,1,0
37988,2,0,1,0
38003,1,1,0,0
38019,2,0,0,0
38031,2,0,0,0
38033,2,0,1,0
38036,2,0,1,0
38064,2,0,1,0
38081,2,0,0,0
38143,2,0,1,0
38234,1,1,0,0
38237,2,0,1,0
38283,2,0,1,0
38288,1,1,0,0
38321,2,0,0,0
38331,2,0,1,0
38359,2,0,0,0
38407,2,0,1,0
38448,2,0,0,0
38461,2,0,1,0
38484,2,0,1,0
38523,2,0,0,0
38544,0,0,1,0
38593,0,2,1,0
38611,2,0,1,0
38626,2,0,0,0
38668,2,1,0,0
38670,2,0,1,0
38679,2,0,1,0
38683,2,1,1,0
38698,1,1,0,0
38702,1,1,0,0
38718,2,0,1,0
38719,2,0,0,0
38759,2,0,1,0
38765,2,0,1,0
38769,2,0,1,0
38792,1,1,1,-1
38795,2,0,1,0
38806,2,0,1,0
38838,2,0,0,0
38860,1,1,0,0
38865,2,0,1,0
38897,2,0,0,0
38908,2,1,1,0
38949,2,0,1,0
39031,2,0,0,0
39044,2,0,1,0
39084,2,0,1,0
39085,2,0,1,0
39108,2,0,1,0
39113,2,0,0,0
39166,2,0,1,0
39175,2,0,1,0
39199,2,0,1,0
39205,2,0,0,0
39245,2,0,0,0
39270,2,0,1,0
39281,2,0,1,0
39293,2,0,1,0
39294,2,0,0,0
39308,2,0,0,0
39316,1,1,1,0
39333,2,1,0,0
39358,2,0,1,0
39381,2,1,0,0
39415,2,0,0,0
39416,2,0,0,0
39429,1,1,1,0
39438,2,0,1,0
39444,2,0,1,0
39454,2,0,1,0
39484,2,0,0,0
39508,2,0,1,0
39530,2,0,1,0
39545,1,0,0,0
39557,2,0,1,0
39611,2,0,1,0
39673,1,1,0,0
39708,0,0,0,0
39730,1,1,0,0
39738,2,1,0,0
39742,2,0,1,0
39753,2,0,0,0
39771,2,0,1,0
39786,2,1,0,0
39788,2,0,1,0
39823,2,0,1,0
39881,2,0,1,0
39904,1,0,0,0
39926,2,0,1,0
39936,2,0,1,0
39967,1,1,0,0
39973,2,0,1,0
39974,2,0,1,0
39978,2,0,1,0
39994,2,0,0,0
40066,1,1,0,0
40071,2,0,1,0
40096,2,0,0,0
40114,2,1,1,0
40130,2,0,1,0
40131,2,0,1,0
40138,2,0,1,0
40147,2,0,0,0
40164,2,0,1,0
40187,2,0,1,0
40196,2,0,1,0
40207,1,1,0,0
40228,2,0,1,0
40229,2,0,1,0
40236,2,0,1,0
40239,1,1,0,0
40298,2,0,1,0
40313,2,1,0,0
40319,1,1,0,0
40321,2,0,1,0
40324,1,0,0,0
40344,2,0,1,0
40346,2,0,0,0
40352,2,0,1,0
40369,2,0,1,0
40384,2,0,0,0
40399,2,0,1,0
40415,2,0,0,0
40445,2,0,1,0
40450,2,0,1,0
40462,0,0,1,0
40481,1,1,0,0
40486,2,0,1,0
40517,2,0,1,0
40529,2,0,1,0
40536,2,0,0,0
40547,2,0,0,0
40551,2,0,0,0
40559,2,0,0,0
40572,2,0,1,0
40615,2,0,1,0
40684,2,0,1,0
40688,2,0,1,0
40746,1,1,0,0
40751,1,1,0,0
40792,2,0,1,0
40796,2,0,0,0
40810,2,0,1,0
40812,2,0,1,0
40838,2,0,0,0
40841,2,0,1,0
40863,2,0,0,0
40877,2,0,1,0
40898,2,0,1,0
40906,2,0,1,0
40954,2,0,1,0
40980,1,1,0,0
40987,2,0,1,0
40988,2,1,0,0
41004,0,0,1,0
41011,2,0,1,0
41031,2,0,1,0
41039,2,0,1,0
41073,0,0,1,0
41101,2,0,0,0
41103,2,0,1,0
41136,2,0,0,0
41147,1,1,0,-1
41167,2,0,1,0
41181,2,0,1,0
41183,2,0,1,0
41206,1,1,1,0
41230,2,0,0,0
41231,2,0,1,0
41238,2,0,0,0
41253,1,1,0,0
41269,2,0,0,0
41288,1,1,1,0
41294,2,0,1,0
41302,0,0,1,0
41321,2,0,0,0
41337,2,0,1,0
41352,2,1,1,0
41388,2,0,1,0
41392,2,0,1,0
41395,2,0,0,0
41405,1,1,0,0
41449,2,0,1,0
41463,2,0,1,0
41482,2,1,1,0
41486,2,0,1,0
41508,2,0,1,0
41566,2,0,1,0
41640,2,0,1,0
41670,1,1,0,0
41676,1,1,0,0
41702,2,0,0,0
41720,2,0,0,0
41768,2,0,0,0
41838,2,0,1,0
41877,1,1,1,0
41901,2,0,1,0
41925,1,1,0,0
41926,2,1,0,0
41943,0,0,1,0
41962,2,0,0,0
41987,2,0,0,0
41991,1,1,0,0
41998,0,0,1,0
42023,2,0,0,0
42027,2,0,0,0
42046,1,1,0,0
42054,2,0,1,0
42055,2,1,0,0
42086,2,0,1,0
42109,2,0,0,0
42118,1,1,1,0
42141,1,1,0,0
42155,2,0,0,0
42165,2,0,1,0
42185,2,0,0,0
42191,2,0,1,0
42194,2,0,1,0
42207,1,1,0,0
42297,2,0,1,0
42308,2,0,1,0
42348,2,0,1,0
42362,2,0,1,0
42365,2,0,1,0
42377,2,0,1,0
42398,2,0,0,0
42422,2,0,1,0
42442,1,1,0,0
42455,2,0,0,0
42475,2,0,0,0
42491,2,0,0,0
42503,0,2,1,0
42552,2,0,1,0
42562,2,0,0,0
42570,2,0,1,0
42571,2,0,1,0
42580,2,1,0,0
42590,0,0,1,0
42601,2,0,1,0
42615,2,0,1,0
42626,2,0,0,0
42635,2,1,0,0
42647,2,0,1,0
42672,1,1,0,0
42678,0,2,1,0
42683,2,0,1,0
42736,2,0,1,0
42758,2,0,1,0
42792,2,0,0,0
42796,2,0,1,0
42823,2,0,1,0
42826,2,0,0,0
42828,2,0,1,0
42853,2,0,1,0
42859,1,1,0,0
42861,2,0,1,0
42884,2,0,1,0
42889,2,0,1,0
42890,1,1,0,0
42908,1,1,0,0
42919,2,0,1,0
42922,2,0,1,0
42926,2,0,0,0
42939,2,0,1,0
42951,2,0,1,0
42958,2,0,1,0
42970,2,0,0,0
43016,2,0,0,0
43065,0,0,1,0
43076,2,0,1,0
43081,1,1,0,0
43089,2,1,1,0
43117,2,0,0,0
43128,2,0,1,0
43145,0,0,1,0
43212,0,0,1,0
43223,1,1,0,0
43233,2,0,1,0
43249,2,0,1,0
43328,2,0,1,0
43333,2,0,1,0
43380,2,0,0,0
43431,2,0,1,0
43508,2,1,1,0
43527,2,1,1,0
43554,2,0,0,0
43564,2,0,1,0
43601,2,0,1,0
43650,1,1,0,0
43658,2,0,1,0
43712,2,1,1,0
43713,0,2,1,-1
43716,0,0,1,0
43720,2,0,1,0
43771,0,2,1,0
43777,1,1,0,0
43786,2,0,1,0
43811,1,1,0,0
43824,2,0,1,0
43825,1,1,1,0
43827,2,0,1,0
43842,2,0,1,0
43872,1,1,0,0
43904,2,0,0,0
43913,2,0,0,0
43947,1,1,0,0
43981,1,1,0,0
43993,2,0,0,0
44002,2,0,1,0
44007,1,1,1,0
44017,2,0,1,0
44019,2,0,1,0
44021,1,1,1,0
44031,2,0,1,0
44057,1,1,0,0
44097,2,0,1,0
44101,2,0,0,0
44104,2,0,1,0
44169,2,0,1,0
44180,2,0,0,0
44190,2,0,1,0
44199,2,0,1,0
44206,2,0,0,0
44226,2,0,0,0
44260,2,0,0,0
44277,2,0,1,0
44336,2,0,1,0
44395,2,0,1,0
44396,2,0,1,0
44401,2,0,1,0
44421,2,0,0,0
44452,2,0,0,0
44491,2,0,1,0
44507,2,0,1,0
44532,2,1,1,0
44553,0,2,1,0
44555,1,1,0,0
44565,2,0,0,0
44571,2,0,1,0
44593,2,0,1,0
44625,0,0,1,0
44641,2,0,0,0
44646,2,0,1,0
44727,1,1,0,0
44744,2,0,0,0
44751,2,0,1,0
44784,1,1,0,0
44822,2,0,0,0
44831,0,0,1,0
44832,2,0,1,0
44878,1,1,0,0
44909,2,0,0,0
44965,2,0,1,0
44969,2,0,1,0
44970,2,0,1,0
44982,0,2,1,0
44996,2,0,1,0
